0	0	25.867568969726562
1	-1	25.867568969726562
2	1	56.61207962036133
3	-2	19.754310607910156
4	1	42.163939476013184
5	-2	15.49230670928955
6	2	19.28350830078125
7	-3	561.3007259368896
8	1	152.83874320983887
9	-2	79.32367706298828
10	1	29.84247398376465
11	-2	88.23683547973633
12	0	53.432376861572266
13	-1	266.7360825538635
14	0	27.851011276245117
15	-1	150.20310401916504
16	0	17.959945678710938
17	-1	17.959945678710938
18	1	136.70748805999756
19	-2	181.7885971069336
20	0	10.169229507446289
21	-1	1494.39515209198
22	3	14.462599754333496
23	-4	14.462599754333496
24	0	34.520938873291016
25	-1	100.81283187866211
26	0	25.80173683166504
27	-1	631.550853729248
28	0	6.273385524749756
29	-1	84.93605089187622
30	4	439.04529190063477
31	-5	52.84784698486328
32	4	1234.7732000350952
33	-5	101.70359802246094
34	1	156.05311584472656
35	-2	65.73507690429688
36	0	12.360523223876953
37	-1	28.7027645111084
38	0	4.704071998596191
39	-1	959.1205966472626
40	1	114.31869888305664
41	-2	61.90887451171875
42	1	225.82749557495117
43	-2	103.51677322387695
44	1	15.157115936279297
45	-2	251.21300220489502
46	1	40.43721008300781
47	-2	74.06791687011719
48	0	8.708582878112793
49	-1	220.23731327056885
50	0	12.638319969177246
51	-1	2083.6286085247993
52	0	14.767711639404297
53	-1	118.81651401519775
54	1	122.48042678833008
55	-2	145.71614456176758
56	1	18.059141159057617
57	-2	167.19037342071533
58	0	63.01982116699219
59	-1	63.01982116699219
60	4	83.80462455749512
61	-5	55.33173751831055
62	1	42.41339111328125
63	-2	42.41339111328125
64	1	47.479270935058594
65	-2	100.59297180175781
66	0	52.87147903442383
67	-1	219.69268417358398
68	1	37.86252975463867
69	-2	37.86252975463867
70	0	18.32779312133789
71	-1	1765.7119250297546
72	5	5.480694770812988
73	-6	377.2386280298233
74	1	52.17228698730469
75	-2	52.17228698730469
76	4	348.9689712524414
77	-5	61.953067779541016
78	0	61.74040985107422
79	-1	601.2929954528809
80	0	15.052428245544434
81	-1	1024.31112575531
82	6	35.6929817199707
83	-7	35.6929817199707
84	0	8.206727027893066
85	-1	2181.876388669014
86	0	9.120586395263672
87	-1	23.931346893310547
88	0	7.8921051025390625
89	-1	182.75560188293457
90	1	44.07114028930664
91	-2	44.07114028930664
92	0	15.389724731445312
93	-1	205.02796077728271
94	1	53.658329010009766
95	-2	237.95169830322266
96	1	124.95334243774414
97	-2	43.08066940307617
98	1	201.5664825439453
99	-2	156.57376098632812
100	0	9.3854398727417
101	-1	185.70757675170898
102	1	32.69671630859375
103	-2	76.74859619140625
104	7	322.06798696517944
105	-8	41.45583915710449
106	0	10.071084022521973
107	-1	829.728991985321
108	1	79.20062828063965
109	-2	95.25376319885254
110	1	174.21993255615234
111	-2	194.0579833984375
112	6	486.9868286848068
113	-7	8.778345108032227
114	1	73.49491882324219
115	-2	148.1517210006714
116	1	56.23850440979004
117	-2	102.12913513183594
118	0	25.466693878173828
119	-1	894.9562253952026
120	2	19.96661376953125
121	-3	3981.030781149864
122	1	131.54086208343506
123	-2	88.42459011077881
124	0	45.73737335205078
125	-1	317.43021154403687
126	0	22.26528549194336
127	-1	843.6936204433441
128	5	9.030495643615723
129	-6	373.2614884376526
130	0	157.81263732910156
131	-1	176.56485557556152
132	8	454.6822762489319
133	-9	35.88920307159424
134	3	16.770156383514404
135	-4	5.626354694366455
136	6	83.2173080444336
137	-7	182.92027282714844
138	0	44.90461730957031
139	-1	431.82445335388184
140	1	11.912635803222656
141	-2	145.71868324279785
142	1	66.81269454956055
143	-2	35.57394027709961
144	1	46.67167091369629
145	-2	26.108598709106445
146	0	16.034286499023438
147	-1	62.329301834106445
148	1	62.2501335144043
149	-2	115.00276184082031
150	0	19.810256958007812
151	-1	161.36128854751587
152	0	34.73335266113281
91	-1	54.67965316772461
153	1	149.93275833129883
154	-2	20.28281021118164
155	0	185.01052856445312
156	-1	185.01052856445312
157	1	46.93285655975342
158	-2	14.70664119720459
159	0	69.1938705444336
160	-1	835.3320722579956
161	1	61.17036819458008
162	-2	131.9979763031006
163	1	99.1560115814209
164	-2	49.3649845123291
165	1	211.87645721435547
166	-2	77.5540771484375
167	0	16.075437545776367
168	-1	83.10468006134033
169	1	111.24014663696289
170	-2	95.22621154785156
171	5	2.3842716217041016
172	-6	1789.4828004837036
173	1	17.814300537109375
174	-2	31.691075325012207
175	1	288.2137756347656
176	-2	288.2137756347656
177	0	34.56105422973633
178	-1	187.29263162612915
179	1	29.71321678161621
180	-2	172.2419261932373
181	4	314.7574653625488
182	-5	37.65912628173828
183	0	6.378342151641846
184	-1	3307.4303410053253
185	1	87.38875579833984
186	-2	28.703947067260742
187	1	67.07617950439453
188	-2	37.75609588623047
189	0	40.3880615234375
190	-1	40.3880615234375
191	0	111.32648468017578
192	-1	368.8585081100464
193	6	803.357471704483
194	-7	18.249664306640625
195	1	94.52975845336914
196	-2	94.51469039916992
197	0	9.878398895263672
198	-1	350.67621898651123
199	3	48.72770309448242
200	-4	19.500282287597656
201	1	111.8004264831543
202	-2	87.44057083129883
203	0	14.590997695922852
204	-1	26.09181022644043
205	0	48.73792266845703
206	-1	937.389639377594
207	1	69.8080062866211
208	-2	18.019933700561523
209	1	44.63570022583008
210	-2	65.56500053405762
211	5	15.384651184082031
212	-6	249.69647526741028
213	0	14.882794380187988
214	-1	186.63441371917725
215	1	90.93886089324951
216	-2	80.7987174987793
217	0	7.994688034057617
218	-1	218.19858312606812
219	0	5.735722064971924
220	-1	222.60725450515747
221	3	70.39244270324707
222	-4	67.00477600097656
223	4	46.302825927734375
224	-5	46.302825927734375
225	0	8.92968463897705
226	-1	137.19037342071533
227	0	3.07356333732605
228	-1	436.71780478954315
229	0	22.5231876373291
230	-1	36.26400375366211
231	5	46.139495849609375
232	-6	126.20163202285767
233	1	105.6904296875
234	-2	58.14734077453613
235	0	3.442760944366455
236	0	149.5525665283203
237	-1	149.5525665283203
238	0	3.2109453678131104
239	-1	756.7470584511757
240	5	14.71328067779541
241	-6	64.23432445526123
242	0	126.2086410522461
243	-1	239.08872604370117
244	4	32.774723052978516
245	-5	32.774723052978516
246	1	55.42326354980469
247	-2	55.42326354980469
248	0	5.2755208015441895
249	-1	791.6293866634369
250	0	8.684333801269531
251	-1	560.5459408760071
252	1	54.281545639038086
253	-2	45.064361572265625
254	1	44.20731735229492
255	-2	211.65953063964844
256	2	28.108884811401367
257	-3	90.67366409301758
258	4	16.750593185424805
259	-5	16.750593185424805
260	1	93.09286117553711
261	-2	83.02600479125977
262	0	23.128190994262695
